[2013-12-7 18:00:07] ********************* Job Exit ********************* 

[2013-12-7 18:00:16] ********************* Job Exit ********************* 

[2013-12-7 18:01:19] ********************* Job Exit ********************* 

[2013-12-7 18:21:24] ********************* Job Start ********************* 

[2013-12-7 18:21:55] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:53] ********************* Job Start ********************* 

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:53] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:54] ********************* Job Start ********************* 

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:54] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:55] ********************* Job Start ********************* 

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:55] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:56] ********************* Job Start ********************* 

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:56] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:57] ********************* Job Start ********************* 

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:57] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:58] ********************* Job Start ********************* 

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:58] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368850TNwe.ppt Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386368957KRdD.jpg Not Found.

[2013-12-7 20:57:59] F:\Working\YZ\home\upload\resource/10_1386372314Q6Q5.docx Not Found.

[2013-12-7 20:57:59] ********************* Job Start ********************* 
